Src_IP,Src_Port,Dest_IP,Dest_Port,Proto,Duration,Bytes,Packets,Class
4854,24645,4628,5603,1,123.05075932450376,223.22760450245624,8.0,Normal
4222,24735,2545,4913,1,92.60832935903129,149.9431535869958,9.0,Normal
622,41199,839,3929,0,10.198358110956244,1099.363734864762,10.0,Normal
1906,45578,8121,1857,2,116.73159125227697,1647.1920903010634,12.0,Normal
1538,28809,2111,459,1,2.1987391408832617,271.8295401484916,10.0,Normal
5412,3566,5204,3843,0,49.48026854248023,3875.1362429557607,10.0,Normal
8307,18086,5482,6644,2,53.96760533710935,149.94396492333044,10.0,Normal
8168,6390,2208,5379,1,12.401168572422124,379.605149847554,9.0,Normal
7047,27489,6864,1741,0,2.3128362148040007,1467.3823100056097,62.54140289831456,Unknown
6553,33310,8981,3138,0,7.382076562228337,1654.6842080835768,10.0,Normal
1983,55819,4214,1386,2,59.11321872189185,472.4747295727453,7.0,Normal
4433,41202,5679,2545,2,27.490306221609956,198.32454355568706,5.0,Normal
7366,43627,8802,4531,0,17.12486907862286,2771.285522996571,43.404565459539654,Unknown
7982,14671,4476,7949,2,74.30292939711725,5794.960114520765,17.449422453609166,Suspicious
8927,39333,7075,95,0,75.25200892790176,16.33794140690666,8.0,Normal
4978,51010,9251,4490,2,135.53339743762172,21.109642780994612,10.0,Normal
5781,44225,970,2660,2,53.103062189941866,325.2299884746188,12.0,Normal
4039,44339,8518,5215,1,158.23021334124874,5682.181050831103,28.7522148101992,Victim
8182,10884,4949,7712,1,196.80474118697737,4298.050531068183,61.8274116118855,Victim
2881,56202,5068,5662,2,385.4581098075707,893.0265449834579,24.59721017906957,Suspicious
3165,11769,1639,8028,0,19.77125200949947,119.88170266948067,15.0,Normal
8196,58648,2223,2672,2,64.70853893058658,329.22964678231216,8.0,Normal
8333,58146,8695,4869,1,99.92097617257097,656.6980363854849,9.0,Normal
5454,7842,5959,148,0,73.3390852871288,98.03129686087371,12.0,Normal
7979,15125,8001,490,2,59.84582588998705,15.04656878173159,12.0,Normal
1078,6052,5834,3203,2,362.90639206605044,136.17149396733362,16.0,Normal
5623,33749,3075,7312,2,827.0752429023465,3186.5792921926563,49.04859443686688,Attacker
165,49590,6960,2939,2,94.534743120165,627.9396408558455,8.0,Normal
4025,44746,925,998,1,159.32989832171657,3977.2071400394316,60.190404503749654,Victim
8581,22111,6792,7070,1,140.80579648048783,19.950315714082596,6.0,Normal
5463,46562,2663,4915,1,71.93571739448925,1241.1365007566092,10.0,Normal
8615,10462,3014,1570,1,541.9270245831106,225.53251431528875,10.0,Normal
8254,19180,7950,3885,0,115.8162616267161,95.26224117416787,10.0,Normal
8829,19572,6513,3423,0,7.059421686372584,1845.3685236926733,7.0,Normal
7398,40903,51,2566,0,51.401512883485644,664.7695721844119,10.0,Normal
8857,25791,7770,2657,2,307.5504551008341,11801.259619927585,32.12643241364995,Unknown
1834,53011,5875,6953,0,396.49229365648654,11319.009793205496,15.892554694707894,Unknown
8309,52841,7495,352,1,167.86245525479558,3341.5230902122803,5.0,Normal
4055,39905,3853,4634,1,378.26506894162486,977.36724750307,8.0,Normal
2039,3587,6879,899,2,67.16215189178511,70.72082909907456,6.0,Normal
7686,49681,7462,5372,0,29.986359354677194,4928.875609062317,42.7387344646115,Unknown
4813,9522,8972,2695,2,105.6251839452153,712.3761543839059,8.0,Normal
7178,9155,7867,5036,2,19.65462189047115,326.7631380518965,25.638883774031452,Suspicious
5759,26131,8987,6149,0,363.1490340774005,365.71865869878764,14.0,Normal
3008,29817,2116,5720,2,142.1022752090099,531.3310983188164,12.0,Normal
4843,3720,2232,2624,0,911.6720511087699,1356.3431442291844,29.62662251388917,Suspicious
9227,54863,7648,4064,0,47.361492776899134,8.800252071241328,13.0,Normal
475,24729,3428,4970,2,1.5922792501375638,1414.6042819702634,8.0,Normal
8228,24421,3352,4980,1,73.66596622476159,1908.0758586180193,13.0,Normal
3123,8728,1870,7781,0,19.611927129923313,2530.5009193043984,14.9774106950279,Suspicious
6440,55747,1071,5271,1,113.82715116317942,3.8075777055038937,12.0,Normal
6289,57512,4492,3061,1,68.82619824918864,2206.7018722839643,14.0,Normal
7139,17466,3685,1970,0,329.8137791853651,649.1249025128177,36.80574971469177,Unknown
4017,64812,8457,3119,1,34.39967852590558,516.2225091811358,13.0,Normal
720,65064,6917,5015,2,176.7060403988097,455.6530886575819,8.0,Normal
2279,10789,4533,7419,2,293.08745160419136,850.9404679281967,68.66333380104547,Attacker
825,51316,1526,2762,1,439.89468101728335,913.3215487731499,12.0,Normal
5206,11026,4050,682,2,47.39932557465962,6357.345592736423,34.396685523719924,Victim
6689,64269,3506,6959,0,5.252853311978732,720.9775449424666,8.0,Normal
6994,12414,7016,7539,0,190.414418580015,3608.678731771231,8.0,Normal
2107,45460,5230,4017,1,41.31716567426913,211.6742748520472,8.0,Normal
3193,62862,7838,7499,2,56.43079157830175,1887.1851914546683,11.0,Normal
8083,19970,3932,1512,1,417.38005505849935,986.3706134694777,29.32669958372938,Victim
5771,53028,8583,7214,2,138.62234365728148,1790.5642119568568,36.031619454037084,Victim
1006,50036,7364,6009,0,35.38490495819379,125.21346099171296,15.0,Normal
5596,7665,7533,4542,2,6.133883979872561,1992.405547349102,7.0,Normal
2153,34733,2181,335,2,58.50739575860597,1291.1977723930393,14.0,Normal
5976,46607,6654,7772,1,106.4070367311778,418.0289541228996,13.0,Normal
7077,40333,1283,2567,0,31.358132498027043,429.886102297615,9.0,Normal
1047,16648,1591,1438,2,126.50662347982468,1863.005954007354,8.0,Normal
6086,10990,1829,3781,0,170.76945014162706,11875.158652496986,23.15209331976757,Suspicious
4270,24838,4282,2562,2,195.2684085256474,922.3739745458827,7.0,Normal
2113,35213,5503,769,0,17.64239486547115,522.2900137336786,12.0,Normal
4509,6789,8567,3612,2,369.00344301810094,467.3232919613513,51.09242380466544,Unknown
4691,31246,8543,387,0,269.640689886688,135.32158239394394,14.0,Normal
6611,50611,4281,6211,2,135.24648318629156,152.90391705580814,9.0,Normal
1098,18247,2481,1776,0,52.07704585227998,324.0740945480125,6.0,Normal
5709,37793,5280,3246,2,26.195684450188566,297.1020654302685,16.0,Normal
7319,13671,2600,488,2,23.944116215951485,5461.893860200397,33.70130717893298,Unknown
6306,39040,1881,4031,0,102.8255501441762,2884.1887609335745,16.0,Normal
5649,5983,225,905,1,15.414738136783178,1978.0482424676984,9.0,Normal
6625,28281,4061,1271,2,182.20373465276225,711.6431894824076,10.0,Normal
1839,33008,8018,2214,2,323.7481407641959,17.44962276729107,9.0,Normal
2665,51826,7881,6226,1,14.593853327956966,70.85056369057132,8.0,Normal
1938,23236,8150,6595,2,47.16897719182426,1968.6224822466534,12.0,Normal
3221,59613,3950,5727,0,728.0766936964054,2618.588967149509,58.285457050416994,Victim
1415,52437,1065,6865,1,63.62085572119709,382.8582072061366,14.0,Normal
8872,59283,7789,3174,2,76.66130187913127,150.56415132944647,15.0,Normal
4275,28239,345,4273,0,137.64073945071772,252.46090501591294,6.0,Normal
9084,56070,1647,6893,0,39.63971602091222,1571.1854695711231,74.57443651224568,Victim
8236,56454,3076,1854,1,387.03567633183513,531.1872982640941,6.0,Normal
1739,37681,8545,5721,1,151.81518686500516,975.8961381358077,11.0,Normal
8103,57073,5797,4496,1,17.598968921523646,435.65025578568765,7.0,Normal
7481,30081,4279,613,0,11.773631106286262,597.5884261097582,13.0,Normal
2953,35118,6372,2947,2,273.26640567296556,200.77081895307126,12.0,Normal
6921,39693,2636,6590,0,115.52708976284846,58.04202329157066,5.0,Normal
6676,37150,8940,1287,0,3.9330717571588165,428.0794609985938,10.0,Normal
3955,35377,5924,496,1,15.313628511027243,64.52941586314844,8.0,Normal
8051,14524,2191,2856,2,4.901089601605911,356.2752207140682,10.0,Normal
1237,45352,9103,1317,0,365.28062437289117,1817.685390821879,11.0,Normal
885,55821,7892,5023,1,68.88581898822389,457.17561036012296,7.0,Normal
315,17796,1068,4845,1,62.017266518355065,214.75603205472007,13.0,Normal
1001,49610,6080,7457,2,311.8550202061853,2323.47725651253,8.0,Normal
786,52967,68,2023,2,132.92617520902033,2852.349761397928,41.16821001098246,Attacker
756,4356,1325,2260,1,72.93026779668205,4444.055372978008,8.0,Normal
4694,50879,7914,2180,2,414.1257780217597,357.0341791009159,8.0,Normal
1574,65436,3707,4916,2,11.814434476136366,223.60499996409024,14.0,Normal
8882,23242,326,6918,0,425.1335045636637,353.7368118046604,11.0,Normal
47,36612,5007,4198,2,18.113573993784055,1673.9356836313684,14.0,Normal
964,16496,1607,7353,1,64.0386743820865,164.31881772790595,10.0,Normal
1093,58229,1872,3754,2,41.19063277265914,275.8566763692032,13.0,Normal
8134,5983,3069,5830,0,311.0497959461054,1209.430869042483,17.0,Normal
4461,18467,2091,539,2,66.45661548681235,1339.412421702167,7.0,Normal
2311,46158,1651,729,0,2.3283485586944526,3190.320903663904,4.0,Normal
6708,26898,6638,4657,2,46.13016665426348,25473.137537445193,76.3081546648357,Suspicious
7236,2325,2420,199,2,56.35445761776656,1089.2496126808578,14.0,Normal
3699,59041,4186,4848,1,112.82174515578633,450.6632592423315,9.0,Normal
7664,44343,3710,2335,1,82.53149281823926,603.332375352117,14.0,Normal
4242,25104,3971,6060,2,189.65154592258122,578.51169025309,13.0,Normal
1923,21707,686,397,2,176.27848455443166,490.0071349062244,5.0,Normal
2671,30680,9145,6561,0,89.28410878454933,412.86022311338553,10.0,Normal
5150,23479,8297,6378,0,84.70327472657726,183.80304653118327,14.0,Normal
5802,5136,6725,8022,1,65.94059834725331,1857.327100484366,27.145342971351695,Unknown
3152,58057,2162,947,2,316.78468590319324,3481.206455620186,7.0,Normal
5220,46555,2255,3306,2,7.996499324361849,2138.396474337264,4.0,Normal
5185,45566,3627,473,0,50.58882633634927,960.5734909971627,8.0,Normal
785,59384,9030,2632,2,108.12711873428185,214.19121910071124,10.0,Normal
4477,58577,3409,5146,2,291.2551726403632,2109.1978408910513,13.0,Normal
3188,17906,3751,4488,2,69.62114112893452,373.77169203861064,15.0,Normal
1811,33169,6206,8045,0,226.25889738785898,789.0302394687775,8.0,Normal
4979,42412,857,5458,0,11.07078739908042,2428.089222254251,10.0,Normal
2518,33759,1571,3308,0,75.83988620278289,407.50234021323075,6.0,Normal
1598,8269,8668,2141,2,37.9871281841695,2445.7944090331307,9.0,Normal
8392,45623,3001,156,0,158.81499275895007,268.04724734905295,8.0,Normal
6213,61519,433,3490,1,58.87778173549233,2640.9024844908677,5.0,Normal
6238,63793,5949,488,1,64.48380580542697,444.2040740254689,11.0,Normal
4103,3129,4467,4172,0,16.443012278017463,2900.0115865618,14.216353694612582,Attacker
6647,43537,7401,6617,0,57.627133180882474,805.2144063280906,11.0,Normal
8695,22735,6216,2347,2,8.428277240016653,426.2186910998375,11.0,Normal
7931,6654,6979,823,0,35.604959392558726,597.8050229429969,9.0,Normal
743,4230,8441,4608,0,30.813566025867424,2012.65990123358,19.796273580641646,Suspicious
2773,64331,7323,2933,1,40.718797805266554,675.3456690236569,14.0,Normal
5748,57313,8744,5654,1,25.79787431974881,3247.0041276627994,10.0,Normal
5396,19977,1776,5853,1,33.57244517893107,330.99111934702546,3.0,Normal
3650,36420,3967,3914,1,16.062171869494446,334.88490886297564,8.0,Normal
3731,11092,5942,4077,0,57.91180495770555,1819.6756650251727,8.0,Normal
4840,63362,8836,1911,1,68.83118366444317,497.5949396371858,11.0,Normal
6933,14418,3232,7387,2,181.18460189895563,76.01440476110815,10.0,Normal
2769,56940,5459,1067,2,77.39785715838907,656.3408780133741,20.0,Normal
5640,2091,1250,5697,0,25.975246588980873,799.0165244188684,6.0,Normal
5424,51682,7660,2781,2,133.1411165347562,961.5306341509356,15.0,Normal
9149,53189,3044,3792,1,35.27494398856066,268.0013594330658,12.0,Normal
1380,16269,4039,3987,1,141.2213566506242,3621.573721046356,9.0,Normal
1546,10883,5831,2944,2,48.965801052325745,1335.6707233488614,21.0,Normal
1033,30188,7043,5729,0,72.08782829903629,1273.4682995014691,11.0,Normal
2864,40434,5308,834,1,154.18976741954114,16982.45082705239,47.99205429993991,Unknown
3956,16401,3043,755,1,311.53233296528913,26.474953696253493,7.0,Normal
7187,63068,5381,5007,2,16.684038905767714,949.6981697045384,11.0,Normal
1323,37858,2575,5295,0,654.3724087222728,8846.496372313957,39.393039029485664,Attacker
7203,34739,3768,4203,0,173.4583747449837,256.08863453411374,46.13836837361587,Suspicious
6307,21797,3283,7211,2,506.53948051399016,1411.1844212433434,8.0,Normal
2067,58319,527,5429,1,85.12951496238044,4575.344442564658,13.0,Normal
5369,34963,2731,4591,2,106.82075610209773,899.9508322227679,12.0,Normal
7258,49623,3486,7703,2,138.4592622288117,552.8504071255452,13.0,Normal
5921,7138,3989,6248,2,172.47880434143678,604.4192802759768,7.0,Normal
1110,33963,8732,1790,1,64.92520436983482,1137.8130248045925,13.0,Normal
6441,55858,6966,3555,1,113.50498062088761,843.8671952984375,10.0,Normal
8061,13842,4553,6896,2,95.42080841167918,1549.1438700785288,9.0,Normal
4725,10359,8366,621,0,52.27075974458625,547.5545515551678,10.0,Normal
4080,43843,5457,244,2,171.9239477268768,540.1251109190044,11.0,Normal
4494,56032,754,2335,1,21.37485147292856,1370.2847083560678,12.0,Normal
9191,7233,3708,7172,0,18.287856554738447,1037.0996036231563,7.0,Normal
6445,44172,7651,1064,0,133.34674583981325,1505.5195849711224,8.0,Normal
8445,60861,355,2741,1,101.46902916201643,2181.8173995236925,7.0,Normal
6988,4601,2837,4548,1,112.64899623053094,1815.7214277759751,20.846051896201512,Suspicious
6662,9404,6389,697,2,100.82138915330876,378.3888088996888,9.0,Normal
8347,5100,6856,3993,1,223.82086319839712,4292.317747417472,33.379297256728115,Attacker
6506,33949,6137,148,0,24.457938878416467,2665.749488060305,13.0,Normal
6042,41569,8602,5719,2,87.08254504465188,1799.9200754656179,16.0,Normal
4429,52893,3480,5834,2,174.1061985250681,631.9499589591853,7.0,Normal
3749,60338,502,3504,0,52.97341662000795,851.2497302020613,8.0,Normal
945,42229,928,4276,1,84.80171033149892,1245.8721971952052,8.0,Normal
1843,12119,1339,80,2,8.17912484421801,739.5683319658875,12.0,Normal
1884,49071,1942,2478,0,177.47178715901813,103.63835601418687,8.0,Normal
1692,20203,2236,2134,0,312.11673303921145,2198.96769812663,22.12213265448004,Attacker
4640,40992,1966,4493,0,60.92738860318454,48.78305174634535,7.0,Normal
1864,57704,5625,6846,1,12.697965669655215,1108.2546966151015,11.0,Normal
5600,29424,8123,6054,1,107.99832441308293,411.1670095565207,8.0,Normal
8972,19785,9006,6732,1,253.43608912745853,7860.247426991943,4.899444322310878,Attacker
229,48639,789,265,1,251.92484048855212,561.6105633838358,8.0,Normal
7208,42833,8553,4903,0,32.82381714977481,46.66017787283228,9.0,Normal
251,2834,8351,2589,2,3.286050516762986,477.41669625683295,7.0,Normal
391,22598,84,4518,0,29.40216049548755,246.7891160985245,10.0,Normal
939,55608,7208,6858,2,55.845367736791665,241.1684669404716,9.0,Normal
2070,29586,2192,4888,2,48.75120421289757,3272.676128524546,19.720841391707847,Suspicious
4015,41687,7608,3159,2,389.88572562469676,3831.65621173069,14.0,Normal
4556,19534,6499,6799,1,25.153148525120635,3220.6087111675765,11.0,Normal
5399,62632,5345,215,0,311.5038245632365,6170.527140421159,30.288063216054372,Attacker
2579,7977,6862,6098,2,104.8788728213026,2173.1601882122122,40.90052303169985,Victim
2491,53206,6367,462,0,81.00133100632985,1443.6231101649573,6.0,Normal
6743,40115,2834,4361,1,269.8297796302554,15.48268918546631,16.0,Normal
5202,23155,648,2766,2,75.83341073916367,57.99894456840939,10.0,Normal
1797,27907,8317,1007,1,36.41693712510175,1806.2607016398858,12.0,Normal
5147,39397,8527,3523,1,24.95058886127052,830.6558470554498,10.0,Normal
627,6915,96,5139,0,222.55580361157618,467.29956856345467,16.0,Normal
7877,36868,7715,640,2,432.1877658875598,1348.8381263073186,12.0,Normal
8709,19752,3036,1269,1,29.012793967447102,121.44810051016907,16.0,Normal
4899,34411,2328,977,0,127.98958416660227,337.8342094249001,9.0,Normal
4200,12118,9180,6862,2,70.47188464479518,1300.5151377557304,5.0,Normal
8283,3431,3262,6104,2,119.92605841586767,232.14497147946312,12.0,Normal
3347,56436,642,6013,1,333.0214529079667,917.8986010006747,7.0,Normal
2162,13668,3571,2448,1,32.30836844089736,593.5973652307024,15.0,Normal
3965,36796,3679,5888,1,134.68659082369248,226.1027054483044,16.0,Normal
7454,21322,8138,1818,1,156.1481020361852,12903.843399502357,36.10562615719461,Unknown
2630,44470,5259,5356,2,105.70887867590571,571.8637172526554,5.0,Normal
2982,61770,1546,5033,1,52.19740638045538,913.3948679570576,5.0,Normal
8750,53772,7264,7978,1,201.8680257814222,2023.0004423707762,24.37076842324491,Attacker
134,60045,2902,3125,1,41.17371035057803,425.87950368365915,8.0,Normal
5482,63675,572,4460,2,67.01244445454977,50.22422241345664,6.0,Normal
5670,37831,2506,3952,0,123.37231390706745,660.1270602865683,13.0,Normal
6918,35096,4377,7275,0,4.364555816468499,422.8850691562814,13.0,Normal
8584,39422,3404,2478,2,39.763017839735035,399.58806839380014,8.0,Normal
6628,29693,8679,6306,0,79.00649976998093,2206.75950838946,9.0,Normal
4788,31185,6191,5823,2,7.702703562570563,1216.9563881681609,9.0,Normal
2422,8306,1130,4841,1,121.45511280286331,611.1792992193717,6.0,Normal
1477,27563,1527,1473,0,167.81823674130783,217.3493790800443,8.0,Normal
8521,4331,2061,2668,2,28.835205422472942,20933.8578744229,32.493946800711626,Victim
3337,18769,1531,3546,2,132.2242212218175,77.70783379048171,9.0,Normal
8179,40457,8490,2104,1,103.90238781509092,146.3052436178396,10.0,Normal
2041,38086,7383,6703,2,52.91227988914385,315.1513066130356,3.0,Normal
7907,35579,1396,6436,0,18.030934111229843,3090.6663412603875,11.0,Normal
1320,2097,4403,3765,1,309.83933755580534,326.9526395266146,14.0,Normal
4558,33707,5090,1009,2,62.3641598461444,676.1451811350905,8.0,Normal
4129,26765,361,6583,1,20.29040737220441,1431.9812077029194,9.0,Normal
50,23310,1386,4389,2,126.64308095260408,2647.6933852531056,11.0,Normal
3907,4623,4202,4479,0,93.62331555927432,929.0974116153,8.0,Normal
6229,64001,7517,3306,0,169.38961327803838,484.95874602164344,9.0,Normal
6563,28317,140,1483,1,554.5935927881865,4234.203363452547,6.0,Normal
9091,16413,6176,279,2,4.590485527227793,26.51095554707134,4.0,Normal
7840,45137,1291,3831,1,217.99646349508123,5907.0349135729775,50.260483544415955,Unknown
8518,13342,6101,2365,1,452.18303757409234,324.9407278716204,12.0,Normal
5621,49899,387,750,0,77.26918966697454,1700.7411006686868,14.0,Normal
3335,4079,8060,1808,1,125.77324859665919,176.93633707380374,3.0,Normal
5234,56652,6397,3318,2,58.18035266110223,425.9001103181248,10.0,Normal
1467,18067,1697,1329,0,104.73820308719934,266.23086739950634,39.27429368383256,Victim
1729,7344,4696,958,2,119.22355951054455,222.67148286151357,9.0,Normal
5180,40305,2473,4426,1,443.03268639158364,923.2960529091147,9.0,Normal
2055,5666,2810,3431,0,9.61435842431944,1433.3945907121895,12.0,Normal
3969,28182,6269,2603,2,139.0110466219547,11441.907309487167,42.374435833456275,Attacker
8426,10345,2415,577,2,282.37776503759676,127.47609074999642,12.0,Normal
3071,15456,5185,2067,1,11.968291840748922,151.48921899969514,8.0,Normal
848,23781,5768,1057,2,105.2492290641127,2793.2086804493306,8.0,Normal
1221,60642,4761,7980,1,56.240810141890606,1452.3258759961961,10.0,Normal
8975,38258,7268,7782,1,89.1242599443387,4067.305721101319,17.694565346579815,Unknown
6510,63587,1295,3124,1,23.501343812251644,647.6492205948123,13.0,Normal
4116,27068,1668,2828,1,19.399050212101095,171.63793481060083,14.0,Normal
5036,22995,953,7658,0,180.07614034902002,2171.050984335856,41.884672908191895,Victim
3787,60470,5103,4959,2,47.39107933340016,466.1785876245338,6.0,Normal
2548,45250,1001,2556,2,67.63773512184366,1045.1089485626492,7.0,Normal
6963,49671,1615,618,0,47.69876698483248,6758.343518117103,25.370065184843686,Victim
1338,52647,203,4120,1,43.10933520736941,61.568035928823164,12.0,Normal
2178,64826,161,980,1,563.1742090461547,1887.038570323623,9.0,Normal
6499,26751,7872,1546,1,135.87183292342846,27605.129503410848,45.505285065786836,Attacker
7207,23583,2581,3095,1,53.22351168821755,1515.0753706926425,11.0,Normal
2595,9308,4765,4385,0,4.047761195858384,1503.0537132547188,21.948751281448654,Suspicious
8846,44550,7261,7794,2,121.03027360539113,1827.3322957916785,33.25249605559987,Suspicious
1117,18689,8968,1813,1,144.13477309509693,1295.0366182921646,4.0,Normal
3252,28500,2303,570,1,72.48376530750961,581.3690108515808,9.0,Normal
2475,64389,5378,6694,1,107.01572497791105,1508.7054390981132,7.0,Normal
4399,63707,3710,1789,2,81.31750454563655,78.47952558575456,5.0,Normal
4756,12015,2134,1833,2,11.148038209141315,1260.319160834585,8.0,Normal
1582,20585,555,6791,0,40.36832836228994,551.8142240838589,4.0,Normal
2064,55843,7168,1998,2,118.49321732142177,31.475075451472705,9.0,Normal
2357,5535,354,2114,2,79.39379408061514,787.8050766633205,8.0,Normal
5620,11820,5180,2791,1,112.38103161188648,1200.764125905475,6.0,Normal
8053,4905,8646,6105,2,44.656915529698225,751.2839316964964,11.0,Normal
1863,16692,1180,1566,1,36.42353230159075,1036.6098419904413,70.83544480686867,Suspicious
9164,36205,7597,6773,0,177.0863539018509,1692.3257341068802,8.0,Normal
6804,35336,1908,6179,1,47.20876543439738,381.3846298850444,11.0,Normal
6845,29130,7164,1580,0,106.42427293665465,2544.145555067262,14.0,Normal
107,28246,1709,277,2,48.00480870352318,2373.8175026213125,5.0,Normal
1074,16753,5357,2047,0,262.07752713980625,223.59671089631647,15.0,Normal
5034,64842,8647,4696,1,482.07566919371095,646.9611343179417,11.0,Normal
2658,5808,5521,5698,2,104.676622894281,147.7642279192124,11.0,Normal
2749,55937,1317,1614,2,146.37412431616337,7579.418538057048,56.151848505804146,Unknown
3257,58050,4008,1793,1,183.77634896983653,1909.9819803591747,6.0,Normal
5288,60426,7964,1428,2,72.61494027909634,1045.1851605406687,13.0,Normal
3808,57137,1113,4863,1,203.64272679765222,301.74698638260315,8.0,Normal
6221,39418,6317,4642,0,53.262533358678375,79.38389826044859,8.0,Normal
8034,38306,6204,3924,0,3.2416883580931692,71.77582208664415,14.0,Normal
8986,34937,4004,675,2,261.16997131364843,943.9910703732431,7.0,Normal
1665,10126,8355,218,1,127.84394549608022,3064.623792508595,6.0,Normal
5312,45290,2934,1094,1,71.4916667567003,1188.355976748875,8.0,Normal
8731,39242,4890,321,0,289.84919201456586,1311.655150831297,8.0,Normal
6241,18974,4601,2443,1,217.83168614171018,399.43383632691524,8.0,Normal
1339,60763,5498,6890,2,27.990479198202976,6743.009262846336,34.52453688191264,Unknown
4885,53181,5666,812,2,97.92237288661114,380.67491932414566,5.0,Normal
5913,5531,7266,214,0,77.24158196632172,2319.382859377205,12.0,Normal
8401,47327,6826,3339,1,281.71827356085515,1213.1379187956936,31.70952569793967,Victim
1600,38040,6396,3841,2,35.777259189684315,999.7389127955022,12.0,Normal
7543,14547,2373,2706,2,0.814876360844435,1312.4672465257572,15.0,Normal
2770,25691,4138,3220,2,20.50575940508591,1198.9524468989298,9.0,Normal
7842,5016,3111,2566,1,23.69136554800776,297.4855299459694,14.0,Normal
4669,42314,3324,2204,0,34.448719117326306,665.5937539280889,13.0,Normal
5787,9051,8830,6623,0,46.265922284065205,1088.7020520116846,8.0,Normal
4661,23168,2121,6597,2,122.60643485566351,2672.824943357199,8.0,Normal
8591,26554,3664,7259,0,7.71455231204964,692.4673823954632,8.0,Normal
3065,45764,1161,1590,2,66.65973194038294,357.40209600536053,10.0,Normal
2673,16329,4525,1898,2,69.04382158667063,488.6091372490149,7.0,Normal
5245,44585,4066,4933,1,274.8206854926896,6756.840311626113,38.075556249663954,Suspicious
3629,58221,8330,2876,2,56.6571500106251,11331.021251238624,18.374468153290643,Victim
3789,53153,2176,6987,2,30.081985712430548,989.7532379187099,9.0,Normal
7314,22755,8957,4592,1,66.14254970858087,168.1064648647328,14.0,Normal
728,21697,3602,4382,1,107.76573517932803,1852.4276544916704,9.0,Normal
6243,34321,9147,6564,0,4.561687922875782,200.2173726444812,8.0,Normal
6608,53068,8292,1723,1,101.21877991837087,276.77349460440075,24.28119108719322,Unknown
556,26866,8565,2848,2,154.79210531715995,105.59382521693378,9.0,Normal
8592,24851,190,4486,1,66.20159104790471,1542.348433630311,8.0,Normal
5243,59841,1877,5507,1,303.2931741540869,2321.7238266152704,8.0,Normal
5020,38526,5945,3444,0,202.14876210263935,312.25247239622865,12.0,Normal
2388,47690,576,6848,1,42.15106196253839,689.3738500782985,12.0,Normal
6923,27197,2943,1479,2,129.56166966656835,909.3722594172772,6.0,Normal
6914,19933,850,1630,2,32.0630266518353,542.4718173506241,12.0,Normal
568,64991,5735,3491,2,19.273133888910703,67.55535376550456,14.0,Normal
3829,32031,1618,162,1,325.85556763881124,191.2726348191838,18.292209632524923,Unknown
877,14009,5537,5776,1,43.116649740138456,580.4425543305165,12.0,Normal
2848,53937,6160,5651,2,22.742525808767724,1598.8326037778352,9.0,Normal
1338,23549,6478,5202,1,335.1736004201824,88.42663545592602,11.0,Normal
7152,47781,730,1559,0,7.789870668978584,1805.3156431341877,17.302905304202522,Victim
9142,36534,1329,3000,0,45.71258642801633,314.39281264680676,13.0,Normal
5799,38427,1298,2363,0,3.91753241469947,818.9962011166398,12.0,Normal
3644,38217,1928,6612,0,70.13815842472756,44.15674197305468,10.0,Normal
4530,42453,6737,2520,2,141.83975073609417,4019.849157158931,49.57999927813563,Unknown
4265,4854,5049,5840,1,273.5551738103243,4536.598650728002,89.72886656661562,Victim
6612,57168,9207,1862,0,307.986391785919,664.0399633886199,9.0,Normal
3601,1557,1057,6970,2,73.33211333205645,395.29550286551535,11.0,Normal
4157,48042,488,6253,0,33.603174207739585,238.26048438193823,13.0,Normal
8399,21970,5496,5782,1,512.2462705893869,1081.081225996469,36.36567321251753,Unknown
3659,24528,4636,5157,0,92.77050802777072,2446.4579155758997,16.0,Normal
8817,46039,6330,7395,0,80.62812683231309,98.97078434897236,7.0,Normal
4615,56739,4059,684,0,20.896290068478233,62.650799065486666,11.0,Normal
2522,29279,8013,6506,0,4.1438344290496145,121.54795475803684,17.0,Normal
3888,57465,9208,7976,1,120.08136865844743,13817.50301128629,22.078441780429984,Suspicious
147,37879,3004,4413,2,75.0875719837673,49.6277861479666,9.0,Normal
8341,42745,4786,7986,0,29.864568715125863,3222.64318860701,33.64724623476534,Unknown
6052,47085,702,810,2,6.123372559245525,553.1401119887208,8.0,Normal
6944,42874,578,5518,1,24.34487508543554,707.4714797513014,6.0,Normal
404,36147,9161,6170,1,11.468817665192741,30.01377627557806,28.897535154703245,Victim
2222,35747,5450,1440,0,5.777559268176264,667.0220869720015,12.0,Normal
2209,36763,8686,2158,2,58.72860032120825,216.8190487229727,11.0,Normal
1423,64845,5651,1057,0,166.20172195084922,103.0044078166875,9.0,Normal
4526,63417,8154,5090,1,201.0432066784962,4481.236174628468,28.029969517747702,Victim
7548,6563,8696,7873,0,323.2428917999073,2756.9313661426786,22.01680569604363,Victim
480,8517,5389,1717,0,30.440317923784644,2729.5221824788932,8.0,Normal
1624,65533,4397,5804,2,1.1166296629376444,2437.941046153939,18.0,Normal
1820,51848,1937,6430,1,59.90133129709561,509.15473088520434,11.0,Normal
1507,36628,5550,2061,0,47.340806074901266,1217.5909480072282,9.0,Normal
6357,22335,6854,3030,0,294.19071729301123,1189.479076901999,8.0,Normal
5530,38731,4359,3380,0,7.474457268783956,531.2080422535745,15.0,Normal
